Rooms,Floor,Area,HouseStructure,BuildingType,HouseOrientation,ConstructionTime,RenovationCondition,BuildingStructure,LadderRatio,Elevator,挂牌时间,TotalPrice,UnitPrice,TradeTime,DOM,Followers,HouseName1,Bedroom,Livingroom,Kitchen,Bathroom,HouseStructure_cat,BuildingType_cat,HouseOrientation_cat,RenovationCondition_cat,BuildingStructure_cat,Elevator_cat,Floor_cat
2室1厅1厨1卫        ,高,64,平层              ,板楼       ,南 北   ,2009-01-01,精装     ,钢混结构  ,一梯四户           ,有           ,2021-05-08,286,44540,2021-05-09,2,9,新凯二期,2,1,1,1,1,3,23,3,3,1,3
3室2厅1厨1卫        ,高,93,,板楼       ,南   ,2012-01-01,其他     ,钢混结构  ,两梯三户           ,有           ,2021-05-09,1083,115966,2021-05-09,1,0,上海滩大宁城(公寓),3,2,1,1,-1,3,18,0,3,1,3
3室1厅1厨1卫        ,中,91,,板楼       ,南   ,2015-01-01,精装     ,钢混结构  ,两梯两户           ,有           ,2021-04-28,458,49881,2021-05-09,12,0,绿地新里派克公馆,3,1,1,1,-1,3,18,3,3,1,0
3室2厅1厨2卫        ,高,131,平层              ,板楼       ,南 北   ,2019-01-01,毛坯     ,钢混结构  ,两梯两户           ,有           ,2021-03-23,980,74406,2021-05-09,48,1,和欣国际花园,3,2,1,2,1,3,23,1,3,1,3
3室1厅1厨1卫        ,高,89,平层              ,板楼       ,南 北   ,,毛坯     ,钢混结构  ,两梯三户           ,有           ,2019-06-22,170,18991,2021-05-09,688,0,佳源梦想广场,3,1,1,1,1,3,23,1,3,1,3
1室1厅1厨1卫        ,低,66,平层              ,板楼       ,南   ,2010-01-01,精装     ,钢混结构  ,两梯四户           ,有           ,2021-04-23,335,50293,2021-05-09,17,10,万博家园,1,1,1,1,1,3,18,3,3,1,1
2室2厅0厨1卫        ,低,74,平层              ,板楼       ,南   ,2012-01-01,精装     ,钢混结构  ,两梯四户           ,有           ,2021-03-03,410,55130,2021-05-09,68,26,心圆西苑,2,2,0,1,1,3,18,3,3,1,1
1室1厅1厨1卫        ,中,39,平层              ,板楼       ,南   ,1986-01-01,简装     ,砖混结构  ,一梯六户           ,无           ,2021-03-13,278,70380,2021-05-09,58,25,延吉五村,1,1,1,1,1,3,18,2,2,0,0
2室2厅1厨1卫        ,高,73,平层              ,板楼       ,南   ,2004-01-01,精装     ,钢混结构  ,一梯两户           ,无           ,2021-04-16,430,58808,2021-05-09,24,189,浦发绿城浦三路2801弄,2,2,1,1,1,3,18,3,3,0,3
1室2厅1厨1卫        ,高,64,平层              ,板楼       ,南   ,2005-01-01,简装     ,钢混结构  ,一梯三户           ,无           ,2021-03-20,360,56128,2021-05-09,51,22,景舒苑一村,1,2,1,1,1,3,18,2,3,0,3
4室2厅1厨2卫        ,高,133,,板楼       ,南 北   ,,简装     ,钢混结构  ,一梯两户           ,,2021-04-12,930,69528,2021-05-09,28,0,经纬学士逸居家园(五期),4,2,1,2,-1,3,23,2,3,-1,3
2室1厅1厨1卫        ,高,66,平层              ,板楼       ,南 北   ,1994-01-01,精装     ,砖混结构  ,一梯两户           ,无           ,2021-04-06,253,38183,2021-05-09,34,101,华漕新村,2,1,1,1,1,3,23,3,2,0,3
2室2厅1厨1卫        ,低,118,平层              ,板楼       ,南   ,2006-01-01,精装     ,钢混结构  ,一梯两户           ,有           ,2021-02-03,456,38573,2021-05-09,96,60,九亭明珠苑(公寓),2,2,1,1,1,3,18,3,3,1,1
1室1厅1厨1卫        ,低,39,平层              ,板楼       ,南   ,1985-01-01,毛坯     ,砖混结构  ,一梯五户           ,无           ,2021-04-11,520,130196,2021-05-09,29,18,东昌新村,1,1,1,1,1,3,18,1,2,0,1
3室2厅1厨1卫        ,低,109,平层              ,塔楼       ,南   ,1998-01-01,精装     ,钢混结构  ,两梯九户           ,有           ,2021-04-19,853,77786,2021-05-09,21,66,京河大厦,3,2,1,1,1,0,18,3,3,1,1
2室2厅1厨1卫        ,高,84,,板楼       ,南   ,2010-01-01,其他     ,钢混结构  ,一梯两户           ,有           ,2021-05-05,320,38096,2021-05-09,5,0,舜川公寓,2,2,1,1,-1,3,18,0,3,1,3
2室1厅1厨1卫        ,低,76,平层              ,板楼       ,南 北   ,,精装     ,钢混结构  ,十六梯两户           ,有           ,2021-05-04,463,60154,2021-05-09,6,0,万科公园大道,2,1,1,1,1,3,23,3,3,1,1
3室2厅1厨1卫        ,中,88,平层              ,板楼       ,南   ,2011-01-01,精装     ,钢混结构  ,两梯四户           ,有           ,2021-04-28,685,77236,2021-05-09,12,17,绿地香颂(浦东)(公寓),3,2,1,1,1,3,18,3,3,1,0
1室1厅1厨1卫        ,中,53,,板楼       ,南   ,2008-01-01,精装     ,钢混结构  ,一梯两户           ,无           ,2021-03-28,369,68613,2021-05-09,43,4,翔川家园,1,1,1,1,-1,3,18,3,3,0,0
2室2厅1厨1卫        ,低,84,平层              ,板楼       ,南   ,2010-01-01,精装     ,钢混结构  ,一梯三户           ,有           ,2021-04-28,480,56678,2021-05-09,12,1,君莲新城广润苑,2,2,1,1,1,3,18,3,3,1,1
3室2厅1厨2卫        ,高,133,,板楼       ,南   ,2005-01-01,精装     ,钢混结构  ,一梯两户           ,有           ,2021-04-21,1280,96068,2021-05-09,19,11,东方花园二期,3,2,1,2,-1,3,18,3,3,1,3
3室2厅1厨2卫        ,高,95,平层              ,板楼       ,南 北   ,,精装     ,钢混结构  ,十八梯四户           ,有           ,2021-03-06,545,57236,2021-05-09,65,4,绿地璀璨天城,3,2,1,2,1,3,23,3,3,1,3
2室1厅1厨1卫        ,高,70,平层              ,板楼       ,南   ,1996-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-03-09,186,26309,2021-05-09,62,97,蓝天新村,2,1,1,1,1,3,18,2,2,0,3
3室2厅1厨1卫        ,低,100,平层              ,板楼       ,南 北   ,1994-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-03-12,765,76044,2021-05-09,59,36,老沪太路208弄,3,2,1,1,1,3,23,2,2,0,1
3室1厅1厨1卫        ,中,95,平层              ,板楼       ,南 北   ,1997-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-03-05,164,17236,2021-05-09,66,39,江海新村,3,1,1,1,1,3,23,2,2,0,0
2室2厅1厨1卫        ,中,97,,板楼       ,南 北   ,,精装     ,钢混结构  ,一梯两户           ,有           ,2021-04-23,693,70845,2021-05-09,17,1,大华朗香花园(四期),2,2,1,1,-1,3,23,3,3,1,0
1室0厅1厨1卫        ,高,34,平层              ,板楼       ,南   ,1996-01-01,精装     ,砖混结构  ,一梯四户           ,无           ,2021-03-02,200,57389,2021-05-09,69,57,黄陵小区,1,0,1,1,1,3,18,3,2,0,3
2室1厅1厨1卫        ,高,67,平层              ,板楼       ,南   ,1987-01-01,精装     ,砖混结构  ,一梯六户           ,无           ,2020-12-05,166,24434,2021-05-09,156,106,桃园小区(嘉定),2,1,1,1,1,3,18,3,2,0,3
1室1厅1厨1卫        ,中,53,平层              ,塔楼       ,南   ,,精装     ,钢混结构  ,两梯九户           ,有           ,2021-03-17,590,109646,2021-05-09,54,18,申田大楼,1,1,1,1,1,0,18,3,3,1,0
2室2厅1厨1卫        ,高,72,平层              ,板楼       ,南 北   ,2005-01-01,精装     ,钢混结构  ,一梯两户           ,无           ,2021-04-25,396,54780,2021-05-09,15,26,西郊九韵城,2,2,1,1,1,3,23,3,3,0,3
2室1厅1厨1卫        ,中,61,平层              ,板楼       ,南   ,1995-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-05-02,467,76047,2021-05-09,8,0,楼园小区,2,1,1,1,1,3,18,2,2,0,0
2室1厅1厨1卫        ,高,51,平层              ,板楼       ,南   ,1993-01-01,其他     ,砖混结构  ,一梯四户           ,无           ,2021-05-08,340,66071,2021-05-09,2,0,凉东小区,2,1,1,1,1,3,18,0,2,0,3
2室1厅1厨1卫        ,中,53,平层              ,板楼       ,南   ,1995-01-01,精装     ,砖混结构  ,一梯五户           ,无           ,2021-03-16,315,58824,2021-05-09,55,46,共康三村,2,1,1,1,1,3,18,3,2,0,0
4室2厅0厨2卫        ,低,233,平层              ,板楼       ,南   ,2008-01-01,精装     ,钢混结构  ,两梯两户           ,有           ,2021-05-06,2939,125803,2021-05-09,4,4,御翠豪庭,4,2,0,2,1,3,18,3,3,1,1
2室2厅1厨1卫        ,高,108,,板楼       ,南   ,2001-01-01,其他     ,钢混结构  ,一梯两户           ,有           ,2021-05-08,954,88016,2021-05-09,2,1,和馨苑,2,2,1,1,-1,3,18,0,3,1,3
1室1厅1厨1卫        ,高,49,平层              ,板楼       ,南   ,,精装     ,钢混结构  ,一梯四户           ,,2021-05-03,179,36309,2021-05-09,7,0,美罗家园绣苑,1,1,1,1,1,3,18,3,3,-1,3
3室2厅1厨2卫        ,高,122,平层              ,,东   ,,精装     ,,一梯一户           ,,2021-04-05,492,40183,2021-05-09,35,2,惠南一方新城（三期）,3,2,1,2,1,-1,0,3,-1,-1,3
2室1厅1厨1卫        ,中,52,平层              ,板楼       ,南   ,1978-01-01,精装     ,砖混结构  ,一梯两户           ,无           ,2021-05-05,454,85807,2021-05-09,5,4,运光新村,2,1,1,1,1,3,18,3,2,0,0
2室1厅1厨1卫        ,中,54,,板楼       ,南   ,1994-01-01,精装     ,砖混结构  ,一梯两户           ,无           ,2021-02-16,348,63877,2021-05-09,83,39,龙柏二村,2,1,1,1,-1,3,18,3,2,0,0
3室2厅1厨2卫        ,低,121,平层              ,板楼       ,东   ,2013-01-01,精装     ,钢混结构  ,两梯三户           ,有           ,2019-10-21,630,51998,2021-05-09,567,218,保利叶语(二期)(公寓),3,2,1,2,1,3,0,3,3,1,1
3室2厅0厨2卫        ,低,115,平层              ,板楼       ,南   ,2003-01-01,简装     ,钢混结构  ,两梯四户           ,有           ,2021-03-19,800,69067,2021-05-09,52,33,嘉富丽苑,3,2,0,2,1,3,18,2,3,1,1
2室1厅1厨1卫        ,高,52,平层              ,板楼       ,南   ,1995-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-04-03,350,67089,2021-05-09,37,21,紫叶花园,2,1,1,1,1,3,18,2,2,0,3
3室2厅1厨1卫        ,高,92,平层              ,板楼       ,南   ,2005-01-01,简装     ,钢混结构  ,一梯两户           ,无           ,2021-05-09,336,36149,2021-05-09,1,0,兴东佳苑(一期),3,2,1,1,1,3,18,2,3,0,3
1室1厅1厨1卫        ,低,45,平层              ,板楼       ,南   ,1994-01-01,精装     ,砖混结构  ,一梯三户           ,无           ,2021-03-13,335,73097,2021-05-09,58,0,罗山三村,1,1,1,1,1,3,18,3,2,0,1
2室2厅1厨1卫        ,低,74,平层              ,板楼       ,南   ,2011-01-01,精装     ,钢混结构  ,两梯五户           ,有           ,2021-04-28,310,41701,2021-05-09,12,14,新城悠活城,2,2,1,1,1,3,18,3,3,1,1
2室1厅1厨1卫        ,低,75,平层              ,板楼       ,南   ,2013-01-01,毛坯     ,钢混结构  ,一梯四户           ,有           ,2021-02-21,248,32983,2021-05-09,78,152,聚缘北庭,2,1,1,1,1,3,18,1,3,1,1
2室1厅1厨1卫        ,高,70,,板楼       ,南   ,2014-01-01,简装     ,钢混结构  ,十梯四户           ,有           ,2021-04-30,273,39000,2021-05-09,10,3,崧泽华城逸泰雅苑,2,1,1,1,-1,3,18,2,3,1,3
1室1厅1厨1卫        ,高,41,平层              ,板楼       ,南   ,1989-01-01,简装     ,砖混结构  ,一梯四户           ,无           ,2021-04-14,233,56487,2021-05-09,26,2,工农二村,1,1,1,1,1,3,18,2,2,0,3
1室0厅1厨1卫        ,中,40,,板楼       ,南   ,1989-01-01,精装     ,砖混结构  ,一梯四户           ,无           ,2021-03-21,253,63110,2021-05-09,50,47,程桥一村,1,0,1,1,-1,3,18,3,2,0,0
2室2厅1厨1卫        ,高,82,平层              ,板楼       ,南 北   ,2009-01-01,精装     ,钢混结构  ,一梯两户           ,无           ,2021-03-04,390,47544,2021-05-09,67,24,金钻苑南区,2,2,1,1,1,3,23,3,3,0,3
2室1厅1厨1卫        ,高,37,,板楼       ,西北   ,,精装     ,钢混结构  ,四梯二十四户           ,有           ,2020-12-28,90,23804,2021-05-09,133,2,新城金郡（商住）,2,1,1,1,-1,3,34,3,3,1,3
2室1厅1厨1卫        ,中,68,,板楼       ,南   ,1998-01-01,简装     ,钢混结构  ,一梯两户           ,无           ,2021-05-08,522,75762,2021-05-09,2,0,恒大华城新华苑,2,1,1,1,-1,3,18,2,3,0,0
2室1厅0厨1卫        ,高,63,平层              ,板楼       ,南   ,1994-01-01,精装     ,砖混结构  ,一梯四户           ,无           ,2021-03-13,222,34971,2021-05-09,58,61,荣乐小区,2,1,0,1,1,3,18,3,2,0,3
3室2厅1厨2卫        ,高,125,,板楼       ,南 北   ,2008-01-01,精装     ,钢混结构  ,两梯三户           ,有           ,2021-04-07,1030,82170,2021-05-09,33,51,金沙雅苑(四期),3,2,1,2,-1,3,23,3,3,1,3
2室1厅1厨1卫        ,低,84,平层              ,板楼       ,南   ,1991-01-01,精装     ,砖混结构  ,一梯九户           ,有           ,2021-04-19,455,53694,2021-05-09,21,5,工农二村,2,1,1,1,1,3,18,3,2,1,1
2室1厅1厨1卫        ,中,62,平层              ,板楼       ,南   ,1988-01-01,简装     ,砖混结构  ,一梯六户           ,无           ,2021-04-14,211,33675,2021-05-09,26,31,荣乐小区,2,1,1,1,1,3,18,2,2,0,0
2室2厅1厨1卫        ,高,72,平层              ,板楼       ,南   ,1994-01-01,简装     ,砖混结构  ,一梯三户           ,无           ,2021-02-27,485,66925,2021-05-09,72,45,培花七村,2,2,1,1,1,3,18,2,2,0,3
1室1厅1厨1卫        ,中,37,平层              ,板楼       ,南   ,1995-01-01,简装     ,砖混结构  ,一梯四户           ,无           ,2021-04-10,206,54978,2021-05-09,30,9,银都一村,1,1,1,1,1,3,18,2,2,0,0
1室1厅1厨1卫        ,高,30,平层              ,板楼       ,南   ,1986-01-01,精装     ,砖混结构  ,一梯四户           ,无           ,2021-01-28,244,79896,2021-05-09,102,8,上南六村,1,1,1,1,1,3,18,3,2,0,3
1室0厅1厨1卫        ,中,32,,板楼       ,南   ,1984-01-01,简装     ,砖混结构  ,一梯四户           ,无           ,2021-05-09,223,68843,2021-05-09,1,0,上南八村,1,0,1,1,-1,3,18,2,2,0,0
2室1厅1厨1卫        ,高,59,平层              ,板楼       ,南 北   ,1995-01-01,精装     ,砖混结构  ,一梯两户           ,无           ,2021-04-12,335,56522,2021-05-09,28,26,三门路11弄,2,1,1,1,1,3,23,3,2,0,3
2室1厅1厨1卫        ,高,62,平层              ,板楼       ,南   ,1996-01-01,简装     ,砖混结构  ,一梯六户           ,无           ,2021-03-18,224,35641,2021-05-09,53,102,界泾港新村,2,1,1,1,1,3,18,2,2,0,3
2室1厅1厨1卫        ,低,64,平层              ,板楼       ,南 北   ,1993-01-01,精装     ,砖混结构  ,一梯三户           ,无           ,2021-03-08,276,43038,2021-05-09,63,13,潼港一村,2,1,1,1,1,3,23,3,2,0,1
2室1厅1厨1卫        ,中,85,平层              ,板楼       ,南   ,1998-01-01,精装     ,砖混结构  ,一梯六户           ,无           ,2021-03-20,288,33752,2021-05-09,51,14,梦丹苑,2,1,1,1,1,3,18,3,2,0,0
1室1厅1厨1卫        ,低,51,平层              ,板楼       ,南   ,1994-01-01,精装     ,砖混结构  ,一梯两户           ,无           ,2021-04-15,354,68778,2021-05-09,25,13,万荣新苑,1,1,1,1,1,3,18,3,2,0,1
1室1厅1厨1卫        ,中,22,平层              ,板楼       ,北   ,1986-01-01,简装     ,钢混结构  ,一梯六户           ,有           ,2021-04-16,218,95197,2021-05-09,24,5,万航渡路1508号,1,1,1,1,1,3,13,2,3,1,0
2室2厅1厨1卫        ,高,89,平层              ,板楼       ,南 北   ,1994-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-03-06,207,23089,2021-05-09,65,54,听潮五村,2,2,1,1,1,3,23,2,2,0,3
2室1厅1厨1卫        ,高,71,平层              ,板楼       ,南 北   ,1996-01-01,简装     ,砖混结构  ,一梯三户           ,无           ,2021-05-07,605,84204,2021-05-09,3,4,凤城六村,2,1,1,1,1,3,23,2,2,0,3
1室1厅1厨1卫        ,高,44,平层              ,塔楼       ,南   ,1999-01-01,简装     ,钢混结构  ,三梯十六户           ,有           ,2021-04-17,376,84742,2021-05-09,23,30,番禺大厦,1,1,1,1,1,0,18,2,3,1,3
4室2厅1厨2卫        ,高,155,复式              ,板楼       ,南 北   ,2004-01-01,精装     ,钢混结构  ,一梯两户           ,有           ,2021-01-19,1298,83270,2021-05-09,111,269,白雪公主,4,2,1,2,0,3,23,3,3,1,3
3室2厅1厨2卫        ,中,123,平层              ,板楼       ,南 北   ,2003-01-01,精装     ,钢混结构  ,两梯四户           ,有           ,2021-04-07,1085,87926,2021-05-09,33,78,仁和恬园,3,2,1,2,1,3,23,3,3,1,0
2室2厅1厨1卫        ,低,83,,板楼       ,南   ,,精装     ,钢混结构  ,一梯两户           ,有           ,2021-01-25,543,65147,2021-05-14,110,57,新华联奥莱悦府,2,2,1,1,-1,3,18,3,3,1,1
4室2厅1厨2卫        ,低,161,平层              ,板楼       ,南   ,2010-01-01,精装     ,钢混结构  ,一梯四户           ,有           ,2021-05-10,455,28261,2021-05-14,5,1,绿地观邸,4,2,1,2,1,3,18,3,3,1,1
3室2厅1厨2卫        ,低,141,平层              ,塔楼       ,南   ,1999-01-01,精装     ,钢混结构  ,两梯八户           ,有           ,2021-03-22,968,68599,2021-05-14,54,175,富丽花苑,3,2,1,2,1,0,18,3,3,1,1
2室1厅1厨1卫        ,中,75,平层              ,板楼       ,南   ,1991-01-01,精装     ,砖混结构  ,一梯两户           ,无           ,2021-04-03,250,32900,2021-05-14,42,65,南中街55号,2,1,1,1,1,3,18,3,2,0,0
5室2厅1厨3卫        ,低,313,复式              ,板楼       ,南   ,2003-01-01,精装     ,钢混结构  ,一梯一户           ,无           ,2021-02-20,1790,57162,2021-05-14,84,68,剑桥景苑,5,2,1,3,0,3,18,3,3,0,1
3室2厅1厨2卫        ,中,95,平层              ,板楼       ,南 北   ,,精装     ,钢混结构  ,两梯四户           ,有           ,2021-05-04,508,53323,2021-05-14,11,12,绿地璀璨天城,3,2,1,2,1,3,23,3,3,1,0
3室2厅1厨1卫        ,低,103,平层              ,板楼       ,南 西北   ,2005-01-01,毛坯     ,钢混结构  ,一梯两户           ,有           ,2021-03-29,404,38847,2021-05-14,47,96,菊泉新城(菊盛路50弄),3,2,1,1,1,3,27,1,3,1,1
2室1厅1厨1卫        ,低,73,平层              ,板楼       ,南 北   ,,简装     ,钢混结构  ,两梯四户           ,有           ,2021-02-23,302,41365,2021-05-14,81,55,瑞和明庭南区,2,1,1,1,1,3,23,2,3,1,1
2室1厅1厨1卫        ,低,91,平层              ,板楼       ,南 北   ,1997-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-04-19,405,44181,2021-05-14,26,0,祁连四村,2,1,1,1,1,3,23,2,2,0,1
3室2厅1厨2卫        ,中,161,平层              ,板楼       ,南   ,2002-01-01,简装     ,钢混结构  ,一梯两户           ,有           ,2021-04-06,1690,104755,2021-05-14,39,43,东方明珠大宁公寓,3,2,1,2,1,3,18,2,3,1,0
4室2厅1厨2卫        ,低,132,平层              ,板楼       ,南   ,2014-01-01,精装     ,钢混结构  ,一梯三户           ,有           ,2021-04-14,510,38634,2021-05-14,31,10,盈浦新村,4,2,1,2,1,3,18,3,3,1,1
1室0厅1厨1卫        ,高,34,平层              ,板楼       ,南   ,1983-01-01,其他     ,砖混结构  ,一梯三户           ,无           ,2021-05-13,300,86381,2021-05-14,2,0,洛川中路1100弄,1,0,1,1,1,3,18,0,2,0,3
1室1厅1厨1卫        ,中,40,平层              ,板楼       ,南   ,1979-01-01,简装     ,砖混结构  ,一梯四户           ,无           ,2021-02-21,162,40120,2021-05-14,83,73,高华小区,1,1,1,1,1,3,18,2,2,0,0
